2023-01-02 12:43:37.109823,f2:9e:d5:12:ad:b5,33:33:00:00:00:02
2023-01-02 12:43:37.112842,12:23:ed:10:04:01,33:33:00:00:00:02
2023-01-02 12:45:48.182418,a6:38:43:9a:c5:fb,33:33:00:00:00:02
2023-01-02 12:57:01.506066,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 12:57:01.508252,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 12:57:01.510443,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 12:57:01.552928,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 12:57:01.554821,12:35:25:cc:c5:2d,ee:b8:83:6f:10:f6
2023-01-02 12:57:01.610507,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 12:57:01.629218,ee:b8:83:6f:10:f6,e6:6a:2e:0e:c0:bf
2023-01-02 13:02:05.488351,ee:b8:83:6f:10:f6,12:23:ed:10:04:01
2023-01-02 13:02:05.490460,12:23:ed:10:04:01,ee:b8:83:6f:10:f6
2023-01-02 13:02:05.492297,12:23:ed:10:04:01,ee:b8:83:6f:10:f6
2023-01-02 13:02:06.489768,ee:b8:83:6f:10:f6,12:23:ed:10:04:01
2023-01-02 13:02:10.709314,12:23:ed:10:04:01,ee:b8:83:6f:10:f6
2023-01-02 13:02:10.711079,ee:b8:83:6f:10:f6,12:23:ed:10:04:01
2023-01-02 13:02:10.713017,ee:b8:83:6f:10:f6,12:23:ed:10:04:01
2023-01-02 13:02:10.714268,12:23:ed:10:04:01,ee:b8:83:6f:10:f6
2023-01-02 13:02:38.048720,e6:6a:2e:0e:c0:bf,12:23:ed:10:04:01
2023-01-02 13:02:38.049863,12:23:ed:10:04:01,ff:ff:ff:ff:ff:ff
2023-01-02 13:02:38.051399,e6:6a:2e:0e:c0:bf,12:23:ed:10:04:01
2023-01-02 13:02:38.052933,12:23:ed:10:04:01,e6:6a:2e:0e:c0:bf
2023-01-02 13:02:38.054891,12:23:ed:10:04:01,e6:6a:2e:0e:c0:bf
2023-01-02 13:02:43.221471,e6:6a:2e:0e:c0:bf,12:23:ed:10:04:01
2023-01-02 13:02:43.222653,12:23:ed:10:04:01,e6:6a:2e:0e:c0:bf
2023-01-02 13:02:55.447387,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:02:55.448618,ee:b8:83:6f:10:f6,e6:6a:2e:0e:c0:bf
2023-01-02 13:03:00.629653,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:03:00.630778,ee:b8:83:6f:10:f6,e6:6a:2e:0e:c0:bf
2023-01-02 13:03:00.632057,ee:b8:83:6f:10:f6,e6:6a:2e:0e:c0:bf
2023-01-02 13:03:00.633738,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:04:13.903539,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 13:04:13.905861,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:04:13.939030,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 13:04:13.942489,12:35:25:cc:c5:2d,ee:b8:83:6f:10:f6
2023-01-02 13:04:13.991570,ee:b8:83:6f:10:f6,ff:ff:ff:ff:ff:ff
2023-01-02 13:04:14.014117,ee:b8:83:6f:10:f6,e6:6a:2e:0e:c0:bf
2023-01-02 13:04:24.111100,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:04:29.205481,e6:6a:2e:0e:c0:bf,ee:b8:83:6f:10:f6
2023-01-02 13:04:32.308403,e6:6a:2e:0e:c0:bf,ff:ff:ff:ff:ff:ff
2023-01-02 13:04:33.333292,e6:6a:2e:0e:c0:bf,ff:ff:ff:ff:ff:ff
2023-01-02 13:04:34.360857,e6:6a:2e:0e:c0:bf,ff:ff:ff:ff:ff:ff
2023-01-02 13:05:27.829620,e6:6a:2e:0e:c0:bf,33:33:00:00:00:02
2023-01-02 13:08:51.189401,32:38:26:53:85:4c,33:33:ff:53:85:4c
2023-01-02 13:08:51.191555,ea:cc:23:b1:41:22,33:33:00:00:00:16
2023-01-02 13:08:51.227451,46:cb:0b:85:44:62,33:33:00:00:00:16
2023-01-02 13:08:51.320991,ea:cc:23:b1:41:22,33:33:ff:b1:41:22
2023-01-02 13:08:51.540407,4e:30:6c:29:c2:d3,33:33:00:00:00:16
2023-01-02 13:08:51.541500,4e:30:6c:29:c2:d3,33:33:00:00:00:02
2023-01-02 13:08:51.692238,4e:30:6c:29:c2:d3,33:33:00:00:00:16
2023-01-02 13:08:51.764167,82:4f:3b:c8:ca:c0,33:33:00:00:00:16
2023-01-02 13:08:51.765186,82:4f:3b:c8:ca:c0,33:33:00:00:00:02
2023-01-02 13:08:51.937357,46:cb:0b:85:44:62,33:33:00:00:00:16
2023-01-02 13:08:51.939034,46:cb:0b:85:44:62,33:33:00:00:00:02
2023-01-02 13:08:52.022301,e6:40:26:f7:d1:72,33:33:00:00:00:16
2023-01-02 13:08:52.023905,e6:40:26:f7:d1:72,33:33:00:00:00:02
2023-01-02 13:08:52.025670,1e:8a:15:b3:99:44,33:33:00:00:00:16
2023-01-02 13:08:52.027543,1e:8a:15:b3:99:44,33:33:00:00:00:02
2023-01-02 13:08:52.119962,e6:78:88:c2:d9:38,33:33:00:00:00:16
2023-01-02 13:08:52.121112,e6:78:88:c2:d9:38,33:33:00:00:00:02
2023-01-02 13:08:52.176583,e6:40:26:f7:d1:72,33:33:00:00:00:16
2023-01-02 13:08:52.184622,32:38:26:53:85:4c,33:33:00:00:00:16
2023-01-02 13:08:52.185588,32:38:26:53:85:4c,33:33:00:00:00:02
2023-01-02 13:08:52.340438,ea:cc:23:b1:41:22,33:33:00:00:00:16
2023-01-02 13:08:52.341356,ea:cc:23:b1:41:22,33:33:00:00:00:02
2023-01-02 13:08:52.364192,e6:78:88:c2:d9:38,33:33:00:00:00:16
2023-01-02 13:08:52.436593,46:cb:0b:85:44:62,33:33:00:00:00:16
2023-01-02 13:08:52.468412,32:38:26:53:85:4c,33:33:00:00:00:16
2023-01-02 13:08:52.597345,82:4f:3b:c8:ca:c0,33:33:00:00:00:16
2023-01-02 13:08:52.724444,1e:8a:15:b3:99:44,33:33:00:00:00:16
2023-01-02 13:08:53.240826,ea:cc:23:b1:41:22,33:33:00:00:00:16
2023-01-02 13:08:55.701020,46:cb:0b:85:44:62,33:33:00:00:00:02
2023-01-02 13:08:55.702858,82:4f:3b:c8:ca:c0,33:33:00:00:00:02
2023-01-02 13:08:55.704492,4e:30:6c:29:c2:d3,33:33:00:00:00:02
2023-01-02 13:08:55.956615,32:38:26:53:85:4c,33:33:00:00:00:02
2023-01-02 13:08:55.958093,1e:8a:15:b3:99:44,33:33:00:00:00:02
2023-01-02 13:08:56.212538,ea:cc:23:b1:41:22,33:33:00:00:00:02
2023-01-02 13:08:56.469605,e6:40:26:f7:d1:72,33:33:00:00:00:02
2023-01-02 13:08:56.471288,e6:78:88:c2:d9:38,33:33:00:00:00:02
2023-01-02 13:09:02.241712,e6:78:88:c2:d9:38,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.242627,4e:30:6c:29:c2:d3,e6:78:88:c2:d9:38
2023-01-02 13:09:02.243444,4e:30:6c:29:c2:d3,e6:78:88:c2:d9:38
2023-01-02 13:09:02.248944,e6:78:88:c2:d9:38,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.251209,4e:30:6c:29:c2:d3,e6:78:88:c2:d9:38
2023-01-02 13:09:02.256431,e6:78:88:c2:d9:38,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.257423,ea:cc:23:b1:41:22,e6:78:88:c2:d9:38
2023-01-02 13:09:02.258388,e6:78:88:c2:d9:38,ea:cc:23:b1:41:22
2023-01-02 13:09:02.263531,ea:cc:23:b1:41:22,e6:78:88:c2:d9:38
2023-01-02 13:09:02.270839,e6:78:88:c2:d9:38,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.273555,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.275148,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.317222,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.321953,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.323045,82:4f:3b:c8:ca:c0,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.323866,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.324880,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.326014,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.327687,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.330473,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.335795,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.337654,82:4f:3b:c8:ca:c0,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.339431,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.340336,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.385030,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.386345,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.390753,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.392089,82:4f:3b:c8:ca:c0,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.393255,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.394538,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.400754,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.402383,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.406359,4e:30:6c:29:c2:d3,e6:78:88:c2:d9:38
2023-01-02 13:09:02.408116,e6:78:88:c2:d9:38,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.413368,4e:30:6c:29:c2:d3,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.419749,ea:cc:23:b1:41:22,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.423866,4e:30:6c:29:c2:d3,ea:cc:23:b1:41:22
2023-01-02 13:09:02.425941,ea:cc:23:b1:41:22,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.431621,4e:30:6c:29:c2:d3,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.432912,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.434941,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.436994,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.442825,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.446176,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.448781,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.450030,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.453981,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.455259,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.456631,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.457802,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.463033,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.465416,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.466919,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.469704,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.473480,ea:cc:23:b1:41:22,e6:78:88:c2:d9:38
2023-01-02 13:09:02.476662,e6:78:88:c2:d9:38,ea:cc:23:b1:41:22
2023-01-02 13:09:02.482988,ea:cc:23:b1:41:22,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.485097,4e:30:6c:29:c2:d3,ea:cc:23:b1:41:22
2023-01-02 13:09:02.488544,ea:cc:23:b1:41:22,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.490282,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.491799,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.493273,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.498277,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.499787,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.502331,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.503961,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.513788,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.516534,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.518230,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.519599,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.523003,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.524373,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.526054,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.527423,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.533314,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.534729,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.539727,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.541097,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.550221,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.553052,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.556793,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.559220,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.564490,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.566365,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.570431,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.574052,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.581041,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.583218,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.585814,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.587802,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.591976,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.593997,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.596496,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.598529,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.602674,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.606947,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.610219,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.614843,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.619805,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.621740,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:02.625299,e6:40:26:f7:d1:72,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.626843,32:38:26:53:85:4c,e6:40:26:f7:d1:72
2023-01-02 13:09:02.629251,e6:40:26:f7:d1:72,32:38:26:53:85:4c
2023-01-02 13:09:02.631509,32:38:26:53:85:4c,e6:40:26:f7:d1:72
2023-01-02 13:09:02.638330,e6:40:26:f7:d1:72,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.640094,46:cb:0b:85:44:62,e6:40:26:f7:d1:72
2023-01-02 13:09:02.643569,e6:40:26:f7:d1:72,46:cb:0b:85:44:62
2023-01-02 13:09:02.648363,46:cb:0b:85:44:62,e6:40:26:f7:d1:72
2023-01-02 13:09:02.652916,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.654880,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.656945,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.658880,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.663661,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.665948,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.670141,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.672281,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.679617,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.682213,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.684140,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.685758,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.689914,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.691606,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:02.697381,32:38:26:53:85:4c,e6:40:26:f7:d1:72
2023-01-02 13:09:02.701036,e6:40:26:f7:d1:72,32:38:26:53:85:4c
2023-01-02 13:09:02.707176,32:38:26:53:85:4c,ff:ff:ff:ff:ff:ff
2023-01-02 13:09:02.708994,46:cb:0b:85:44:62,32:38:26:53:85:4c
2023-01-02 13:09:02.714754,32:38:26:53:85:4c,46:cb:0b:85:44:62
2023-01-02 13:09:02.716574,46:cb:0b:85:44:62,32:38:26:53:85:4c
2023-01-02 13:09:02.721126,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.723146,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:02.724901,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:02.727203,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.735053,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.738114,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:02.741028,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:02.747386,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.750450,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.752992,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:02.755060,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:02.757082,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.760733,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:02.765278,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:02.769920,46:cb:0b:85:44:62,e6:40:26:f7:d1:72
2023-01-02 13:09:02.770960,e6:40:26:f7:d1:72,46:cb:0b:85:44:62
2023-01-02 13:09:02.774970,46:cb:0b:85:44:62,32:38:26:53:85:4c
2023-01-02 13:09:02.776447,32:38:26:53:85:4c,46:cb:0b:85:44:62
2023-01-02 13:09:02.868794,46:cb:0b:85:44:62,33:33:00:00:00:02
2023-01-02 13:09:03.380766,1e:8a:15:b3:99:44,33:33:00:00:00:02
2023-01-02 13:09:03.636674,32:38:26:53:85:4c,33:33:00:00:00:02
2023-01-02 13:09:03.892691,82:4f:3b:c8:ca:c0,33:33:00:00:00:02
2023-01-02 13:09:03.894379,ea:cc:23:b1:41:22,33:33:00:00:00:02
2023-01-02 13:09:04.148577,4e:30:6c:29:c2:d3,33:33:00:00:00:02
2023-01-02 13:09:05.172760,e6:40:26:f7:d1:72,33:33:00:00:00:02
2023-01-02 13:09:05.175677,e6:78:88:c2:d9:38,33:33:00:00:00:02
2023-01-02 13:09:07.477632,46:cb:0b:85:44:62,82:4f:3b:c8:ca:c0
2023-01-02 13:09:07.479984,32:38:26:53:85:4c,82:4f:3b:c8:ca:c0
2023-01-02 13:09:07.481150,e6:40:26:f7:d1:72,82:4f:3b:c8:ca:c0
2023-01-02 13:09:07.482460,82:4f:3b:c8:ca:c0,46:cb:0b:85:44:62
2023-01-02 13:09:07.483349,82:4f:3b:c8:ca:c0,32:38:26:53:85:4c
2023-01-02 13:09:07.485272,82:4f:3b:c8:ca:c0,e6:40:26:f7:d1:72
2023-01-02 13:09:07.486485,1e:8a:15:b3:99:44,4e:30:6c:29:c2:d3
2023-01-02 13:09:07.487771,ea:cc:23:b1:41:22,4e:30:6c:29:c2:d3
2023-01-02 13:09:07.489896,4e:30:6c:29:c2:d3,e6:78:88:c2:d9:38
2023-01-02 13:09:07.491351,1e:8a:15:b3:99:44,e6:78:88:c2:d9:38
2023-01-02 13:09:07.492359,ea:cc:23:b1:41:22,e6:78:88:c2:d9:38
2023-01-02 13:09:07.493517,4e:30:6c:29:c2:d3,1e:8a:15:b3:99:44
2023-01-02 13:09:07.495215,4e:30:6c:29:c2:d3,ea:cc:23:b1:41:22
2023-01-02 13:09:07.496774,e6:78:88:c2:d9:38,4e:30:6c:29:c2:d3
2023-01-02 13:09:07.497810,e6:78:88:c2:d9:38,1e:8a:15:b3:99:44
2023-01-02 13:09:07.499390,e6:78:88:c2:d9:38,ea:cc:23:b1:41:22
2023-01-02 13:09:07.733572,46:cb:0b:85:44:62,32:38:26:53:85:4c
2023-01-02 13:09:07.735849,32:38:26:53:85:4c,e6:40:26:f7:d1:72
2023-01-02 13:09:07.737291,46:cb:0b:85:44:62,e6:40:26:f7:d1:72
2023-01-02 13:09:07.738972,32:38:26:53:85:4c,46:cb:0b:85:44:62
2023-01-02 13:09:07.741721,e6:40:26:f7:d1:72,32:38:26:53:85:4c
2023-01-02 13:09:07.742753,e6:40:26:f7:d1:72,46:cb:0b:85:44:62
2023-01-02 13:09:07.743647,1e:8a:15:b3:99:44,ea:cc:23:b1:41:22
2023-01-02 13:09:07.744878,ea:cc:23:b1:41:22,1e:8a:15:b3:99:44
2023-01-02 13:09:16.949184,46:cb:0b:85:44:62,33:33:00:00:00:02
2023-01-02 13:09:17.717268,1e:8a:15:b3:99:44,33:33:00:00:00:02
2023-01-02 13:09:18.997894,ea:cc:23:b1:41:22,33:33:00:00:00:02
2023-01-02 13:09:19.252619,82:4f:3b:c8:ca:c0,33:33:00:00:00:02
2023-01-02 13:09:19.253563,32:38:26:53:85:4c,33:33:00:00:00:02
2023-01-02 13:09:21.301440,4e:30:6c:29:c2:d3,33:33:00:00:00:02
2023-01-02 13:09:23.349476,e6:40:26:f7:d1:72,33:33:00:00:00:02
2023-01-02 13:09:23.350433,e6:78:88:c2:d9:38,33:33:00:00:00:02
2023-01-02 13:09:37.172374,5e:81:47:db:46:ea,33:33:00:00:00:16
2023-01-02 13:09:37.397048,7e:3c:4b:a6:f0:36,33:33:00:00:00:16
2023-01-02 13:09:37.460709,f6:53:25:be:ec:9f,33:33:00:00:00:16
2023-01-02 13:09:37.525083,f6:53:25:be:ec:9f,33:33:ff:be:ec:9f
2023-01-02 13:09:37.526064,42:bb:14:00:45:ea,33:33:ff:00:45:ea
2023-01-02 13:09:37.589097,0a:82:aa:8d:ad:44,33:33:ff:8d:ad:44
2023-01-02 13:09:37.590062,42:bb:14:00:45:ea,33:33:00:00:00:16
2023-01-02 13:09:37.621839,5e:81:47:db:46:ea,33:33:00:00:00:16
2023-01-02 13:09:37.622733,5e:81:47:db:46:ea,33:33:00:00:00:02
